x,y,z,xt,yt,zt
-0.957627, -0.385969, -2.055211, , , 
-0.971560, -0.289910, -2.328374, , , 
-0.830677, -0.309483, -1.791291, , , 
-1.231394, -0.516944, -2.867239, , , 
-0.901798, -0.153651, -2.075653, , , 
-0.878677, -0.330072, -1.871042, , , 
-0.837330, -0.372559, -2.109963, , , 
-1.092722, -0.104704, -2.346907, , , 
-0.562588, -0.096441, -1.456715, , , 
-0.813527, -0.155485, -1.917089, , , 
-0.926417, -0.180762, -2.141069, , , 
-0.716391, -0.342627, -1.870257, , , 
-0.543182, -0.047810, -1.407423, , , 
-0.495521, -0.137121, -1.395299, , , 
-0.707987, -0.122577, -1.724262, , , 
-0.522195, -0.092547, -1.343949, , , 
-0.673390, -0.200257, -1.718112, , , 
-0.765284, -0.037920, -1.717819, , , 
-0.835782, -0.344275, -1.935936, , , 
-0.330689, -0.091877, -0.989956, , , 
-0.598651, -0.068590, -1.490922, , , 
-0.527851, -0.045666, -1.383828, , , 
-0.535349, -0.237247, -1.624900, , , 
-0.927098, -0.052377, -2.094327, , , 
-0.632152, -0.236284, -1.390227, , , 
-0.648463, -0.288783, -1.418065, , , 
-0.753876, -0.373248, -1.995881, , , 
-0.826333, -0.028753, -1.860561, , , 
-0.813869, -0.353965, -2.072332, , , 
-0.426912, -0.198669, -1.323704, , , 
-0.437226, -0.087762, -1.227516, , , 
-0.459514, -0.095486, -1.278530, , , 
-0.936727, -0.185046, -2.124063, , , 
-0.385623, -0.147618, -0.869862, , , 
-0.733161, -0.213590, -1.798966, , , 
-0.488113, -0.094702, -1.313315, , , 
-0.608364, -0.260928, -1.726487, , , 
-0.660828, -0.348552, -1.824147, , , 
-0.566545, -0.279835, -1.499503, , , 
-0.319856, -0.091713, -0.965772, , , 
-0.387849, -0.121795, -1.158786, , , 
-0.729059, -0.296835, -1.965219, , , 
-0.484229, -0.166848, -1.386928, , , 
-0.619484, -0.255331, -1.414631, , , 
-0.399904, -0.144038, -1.187598, , , 
-0.863516, -0.374263, -1.815972, , , 
-0.995445, -0.496153, -2.314512, , , 
-0.457300, -0.358807, -1.616047, , , 
-0.355146, -0.110111, -1.055268, , , 
-0.358470, -0.140779, -1.067931, , , 
-0.614523, -0.447220, -1.920340, , , 
-0.475547, -0.214554, -1.386190, , , 
-0.350675, -0.091859, -1.015464, , , 
-0.435857, -0.380274, -1.569017, , , 
-0.439781, -0.399623, -1.598598, , , 
-0.402347, -0.196129, -1.305230, , , 
-0.500685, -0.137439, -1.404686, , , 
-0.768297, -0.331233, -1.984531, , , 
-0.803574, -0.167998, -1.908355, , , 
-0.176304, -0.054338, -0.705890, , , 
-0.183694, -0.217152, -0.951013, , , 
-0.319335, -0.126788, -1.031061, , , 
-0.159561, -0.070672, -0.748696, , , 
-0.504810, -0.230102, -1.504312, , , 
-0.520232, -0.224835, -1.497426, , , 
-0.159330, -0.068601, -0.788039, , , 
-0.460295, -0.411793, -1.671516, , , 
-0.487722, -0.089992, -1.281739, , , 
-0.177281, -0.071626, -0.760813, , , 
-0.094992, -0.104673, -0.782807, , , 
-0.203966, -0.075343, -0.812110, , , 
-0.177916, -0.059254, -0.739676, , , 
-0.338272, -0.108591, -0.946324, , , 
-0.089624, 0.024037, -0.681604, , , 
-0.151232, -0.081477, -0.802075, , , 
-0.789310, -0.272568, -2.027283, , , 
-0.201143, -0.192943, -1.016791, , , 
-0.329288, -0.104781, -0.930029, , , 
-0.102813, -0.078395, -0.787578, , , 
-0.268899, -0.361784, -1.402622, , , 
-0.056446, -0.144936, -0.832438, , , 
-0.063916, -0.149383, -0.854599, , , 
-0.032136, -0.156259, -0.826075, , , 
-0.071760, -0.109920, -0.780799, , , 
-0.267383, -0.357590, -1.391775, , , 
-0.087279, -0.192785, -0.945029, , , 
-0.200817, -0.195263, -1.019528, , , 
-0.076021, -0.160313, -0.885841, , , 
-0.064238, -0.190348, -0.921390, , , 
-0.006463, -0.111905, -0.729077, , , 
-0.090048, -0.168866, -0.888267, , , 
-0.766217, -0.485350, -2.178802, , , 
-0.285478, -0.345321, -1.362476, , , 
-0.368390, -0.385824, -1.547323, , , 
-0.768278, -0.481169, -2.178965, , , 
-0.439311, -0.319159, -1.548408, , , 
-0.027727, -0.293309, -1.095831, , , 
-0.323508, -0.391312, -1.455379, , , 
-0.679076, -0.369747, -1.863620, , , 
-0.003648, -0.286879, -1.039237, , , 
-0.225560, -0.120178, -0.938470, , , 
-0.328979, -0.401304, -1.481890, , , 
-0.525220, -0.369993, -1.776725, , , 
-0.297721, -0.402491, -1.465192, , , 
-0.210123, -0.238051, -1.086364, , , 
-0.037270, -0.172824, -0.865970, , , 
-1.193509, -0.727559, -3.198530, , , 
-0.281238, -0.399292, -1.801209, , , 
-0.102774, -0.256950, -0.972846, , , 
-0.297602, -0.115651, -0.965820, , , 
-0.115374, -0.213684, -0.983160, , , 
-0.129652, -0.221745, -0.992706, , , 
-0.630297, -0.342473, -1.687614, , , 
-0.303230, -0.344105, -1.368830, , , 
-0.077221, -0.160053, -0.912365, , , 
-0.149883, -0.303772, -1.157513, , , 
-0.079156, -0.235050, -0.896998, , , 
-0.269504, -0.337310, -1.321797, , , 
-0.055888, -0.209273, -0.895207, , , 
-0.115042, -0.239143, -1.033738, , , 
-0.685044, -0.347529, -1.827705, , , 
-0.121501, -0.246989, -1.003327, , , 
-0.452940, -0.404464, -1.642357, , , 
-0.200832, -0.232948, -1.037327, , , 
-0.199637, -0.306924, -1.172882, , , 
-0.194041, -0.343795, -1.196652, , , 
-0.216570, -0.371371, -1.282703, , , 
-0.655305, -0.305404, -1.695928, , , 
-0.706000, -0.323818, -1.772853, , , 
-0.150498, -0.329714, -1.252119, , , 
-0.053596, -0.204151, -0.860880, , , 
-0.125680, -0.243132, -0.943380, , , 
-0.686116, -0.318290, -1.776584, , , 
-0.126540, -0.297376, -1.091651, , , 
-0.131537, -0.253694, -0.997573, , , 
-0.194587, -0.405598, -1.251543, , , 
-0.196768, -0.344751, -1.204015, , , 
-0.098828, -0.198240, -0.877686, , , 
-0.353683, -0.379387, -1.492879, , , 
-0.463668, -0.525465, -1.795287, , , 
-1.056963, -0.662280, -2.838542, , , 
-0.509221, -0.670850, -2.060772, , , 
-0.217984, -0.246213, -1.055774, , , 
-1.215090, -0.962240, -3.513657, , , 
-0.376639, -0.449231, -1.592057, , , 
-0.373298, -0.440888, -1.574015, , , 
-0.769211, -0.637724, -2.443737, , , 
-0.626344, -0.453019, -1.966548, , , 
-1.285412, -0.790784, -3.434608, , , 
-0.356834, -0.567487, -1.745658, , , 
-0.210553, -0.423217, -1.325231, , , 
-1.138789, -0.718004, -3.049998, , , 
-0.079347, -0.248919, -0.882998, , , 
-0.077606, -0.229645, -0.863139, , , 
-0.090900, -0.236553, -0.973933, , , 
-0.225679, -0.323829, -1.193232, , , 
-0.642454, -0.711835, -2.213790, , , 
-0.725713, -0.601163, -2.283991, , , 
-0.115232, -0.285677, -1.018084, , , 
-0.052419, -0.206186, -0.858662, , , 
-0.117657, -0.367496, -1.150539, , , 
-0.773996, -0.661379, -2.485058, , , 
-0.134264, -0.271556, -1.042806, , , 
-0.035942, -0.289996, -1.033898, , , 
-0.186852, -0.319726, -1.140267, , , 
-0.227230, -0.279223, -1.217460, , , 
-0.298995, -0.342730, -1.351269, , , 
-0.126419, -0.299567, -1.096458, , , 
-0.104420, -0.369766, -1.163250, , , 
-0.062673, -0.237487, -0.883813, , , 
-0.110809, -0.315573, -1.050893, , , 
-0.504939, -0.716189, -2.140396, , , 
-0.057457, -0.216218, -0.834796, , , 
-0.035129, -0.290045, -1.031087, , , 
-0.144145, -0.365528, -1.062636, , , 
-0.343649, -0.517203, -1.631499, , , 
-0.133060, -0.480818, -1.361491, , , 
-0.285293, -0.426694, -1.423681, , , 
-0.139674, -0.447273, -1.239552, , , 
-0.070438, -0.242633, -0.882449, , , 
-1.031802, -0.670984, -2.868212, , , 
-0.690670, -0.831899, -2.514129, , , 
-0.074871, -0.272027, -0.978782, , , 
-0.084464, -0.329012, -1.114006, , , 
-0.133482, -0.314782, -1.038162, , , 
-0.125041, -0.333681, -0.991063, , , 
-0.092425, -0.288351, -0.913238, , , 
-0.796334, -0.579999, -2.415919, , , 
-0.349818, -0.377532, -1.466056, , , 
-0.140397, -0.325359, -1.083834, , , 
-0.057105, -0.235105, -0.863728, , , 
-0.059234, -0.238532, -0.883515, , , 
-0.242377, -0.391745, -1.294769, , , 
-0.094355, -0.223326, -0.873874, , , 
-0.122902, -0.314327, -0.978595, , , 
-0.313288, -0.349874, -1.409739, , , 
-0.117772, -0.241756, -0.917422, , , 
-0.125350, -0.349628, -1.073864, , , 
-0.196033, -0.328398, -1.184790, , , 
-0.125960, -0.264061, -0.996344, , , 
-0.295651, -0.340490, -1.345789, , , 
-0.132822, -0.344378, -1.040256, , , 
-0.147138, -0.300210, -1.141185, , , 
-0.266242, -0.466520, -1.482515, , , 
-0.138361, -0.380028, -1.077985, , , 
-0.000040, -0.437401, -1.066402, , , 
-0.703550, -0.879917, -2.613129, , , 
-0.104668, -0.355961, -1.172830, , , 
-0.143163, -0.385245, -1.108412, , , 
-0.056613, -0.389656, -1.149597, , , 
-0.229200, -0.310372, -1.162140, , , 
-0.637304, -0.872963, -2.503533, , , 
-0.032003, -0.417500, -1.101714, , , 
-0.038034, -0.289455, -1.036332, , , 
-0.087381, -0.351262, -1.176381, , , 
-0.213535, -0.317432, -1.260981, , , 
-0.657570, -0.897807, -2.586396, , , 
-0.047062, -0.354541, -1.229703, , , 
-0.130038, -0.301941, -1.109980, , , 
-0.167828, -0.513721, -1.437639, , , 
-0.106244, -0.459315, -1.281276, , , 
-0.358784, -0.592174, -1.681329, , , 
-0.056784, -0.396475, -1.175881, , , 
-0.086977, -0.335979, -1.136304, , , 
-0.879842, -0.830084, -2.875942, , , 
-0.113212, -0.364506, -1.126086, , , 
-0.162956, -0.505524, -1.407974, , , 
-0.115530, -0.371388, -1.100618, , , 
-0.056274, -0.359529, -1.147615, , , 
-0.120834, -0.325292, -0.966772, , , 
-0.158372, -0.492731, -1.366339, , , 
-0.140513, -0.328815, -1.091972, , , 
-0.423451, -0.491181, -1.649436, , , 
-0.086658, -0.286441, -0.970878, , , 
-0.746529, -0.881407, -2.715379, , , 
-0.574011, -0.714539, -2.209555, , , 
-0.271686, -0.413865, -1.361859, , , 
-0.146155, -0.523807, -1.326965, , , 
-0.137939, -0.343674, -1.075400, , , 
-0.079736, -0.608154, -1.435574, , , 
-0.074127, -0.538609, -1.439312, , , 
-0.240496, -0.551866, -1.585041, , , 
-0.027613, -0.285194, -1.045183, , , 
-0.088465, -0.410925, -1.163516, , , 
-0.423441, -0.486352, -1.684461, , , 
-0.322921, -0.590233, -1.780073, , , 
-0.009209, -0.461705, -1.796367, , , 
-0.723592, -0.966048, -2.723741, , , 
-0.584638, -0.942207, -2.524470, , , 
-0.627939, -0.983565, -2.574393, , , 
-0.068496, -0.411792, -1.246853, , , 
-0.110164, -0.408383, -1.152957, , , 
-0.823736, -0.810791, -2.688219, , , 
-0.549852, -0.805725, -2.335700, , , 
-0.423124, -0.532770, -1.823230, , , 
-0.222198, -0.710930, -1.647462, , , 
-0.276710, -0.367349, -1.334823, , , 
-0.122524, -0.318093, -0.981528, , , 
-0.716787, -0.960410, -2.711360, , , 
-0.641496, -0.954640, -2.606677, , , 
-0.161126, -0.498744, -1.387642, , , 
-0.660644, -0.971756, -2.765516, , , 
-0.139560, -0.409797, -1.341316, , , 
-0.130102, -0.358460, -1.074657, , , 
0.007261, -0.362969, -0.963160, , , 
-0.093379, -0.326218, -0.842952, , , 
-0.117029, -0.339117, -1.008387, , , 
-0.408556, -0.471930, -1.629058, , , 
-0.121976, -0.348377, -1.021517, , , 
-0.568299, -0.855548, -2.434769, , , 
-0.373098, -0.603252, -1.729156, , , 
-0.126791, -0.323046, -1.013211, , , 
-0.729012, -0.976768, -2.759262, , , 
-0.152835, -0.451373, -1.296408, , , 
-0.617372, -0.833870, -2.393773, , , 
-0.813776, -0.974199, -2.877434, , , 
-0.038342, -0.365893, -1.160414, , , 
-0.300877, -0.609104, -1.690579, , , 
-0.105920, -0.459904, -1.287495, , , 
-0.183787, -0.390939, -1.196182, , , 
-0.109676, -0.535156, -1.387050, , , 
-0.319555, -0.578017, -1.712584, , , 
-0.514207, -0.735610, -2.179574, , , 
-0.046935, -0.447255, -1.248031, , , 
-0.066441, -0.412169, -1.220159, , , 
-0.203403, -0.354491, -1.218010, , , 
-0.728897, -0.540109, -2.214082, , , 
-0.071946, -0.455400, -1.265082, , , 
-0.097752, -0.356768, -1.106525, , , 
-0.734049, -0.879033, -2.681619, , , 
-0.497274, -0.915914, -2.394746, , , 
-0.237537, -0.448534, -1.367501, , , 
-0.121159, -0.692495, -1.455080, , , 
-0.240394, -0.546644, -1.584307, , , 
-0.755676, -0.618247, -2.377296, , , 
-0.614051, -0.998911, -2.612978, , , 
-0.150195, -0.347598, -1.066847, , , 
-0.132985, -0.360564, -1.111305, , , 
-0.094782, -0.404072, -1.235350, , , 
-0.329130, -0.477491, -1.559641, , , 
0.000003, -0.325242, -1.026825, , , 
-0.060316, -0.344578, -1.128917, , , 
-0.759256, -0.950701, -2.801189, , , 
-0.105384, -0.397025, -1.107472, , , 
-0.755456, -1.116632, -2.947233, , , 
-0.144982, -0.620731, -1.456800, , , 
-0.219196, -0.487847, -1.425950, , , 
-0.846878, -0.903585, -2.885947, , , 
-0.056203, -0.333205, -1.076469, , , 
-0.933135, -0.913436, -3.051650, , , 
-0.434425, -0.995876, -2.398739, , , 
-0.414406, -0.511907, -1.679647, , , 
-0.141252, -0.379486, -1.167024, , , 
-0.339119, -0.609435, -1.730840, , , 
-0.225369, -0.575999, -1.538634, , , 
-0.540441, -0.884476, -2.349771, , , 
-0.142739, -0.549978, -1.410600, , , 
-0.436055, -0.493865, -1.725025, , , 
-0.505261, -0.930523, -2.436868, , , 
-0.133649, -0.381673, -1.123391, , , 
-0.164668, -0.513796, -1.431673, , , 
-0.153649, -0.719238, -1.472699, , , 
-0.464176, -0.793683, -2.215758, , , 
-0.153602, -0.402569, -1.176360, , , 
-0.447148, -0.792840, -2.183529, , , 
-0.899914, -0.951618, -3.066761, , , 
-0.523270, -1.045411, -2.552358, , , 
-0.418782, -0.515815, -1.695334, , , 
-0.704223, -1.021760, -2.741870, , , 
-0.134280, -0.402492, -1.142579, , , 
-0.032029, -0.389141, -1.108045, , , 
-0.063575, -0.424929, -1.240011, , , 
-0.329448, -0.584805, -1.723740, , , 
-0.507709, -0.957856, -2.465845, , , 
-0.035605, -0.445721, -1.215502, , , 
-0.049652, -0.392180, -1.119360, , , 
-0.852577, -1.016626, -3.006909, , , 
-0.174298, -0.505673, -1.481476, , , 
-0.539286, -1.026296, -2.523260, , , 
-0.146891, -0.474019, -1.391448, , , 
-0.044515, -0.475673, -1.225928, , , 
-0.073768, -0.712418, -1.535316, , , 
-0.230957, -0.793486, -1.775862, , , 
-0.153021, -0.478680, -1.360084, , , 
-0.145746, -0.617525, -1.524326, , , 
-0.134611, -0.476411, -1.355769, , , 
-0.732329, -1.161227, -2.972929, , , 
-0.144807, -0.538773, -1.321947, , , 
-0.144784, -0.520529, -1.332847, , , 
-0.252104, -0.544724, -1.624550, , , 
-0.233558, -0.793829, -1.777802, , , 
-0.861079, -1.250734, -3.258527, , , 
-0.645128, -0.953924, -2.610987, , , 
-0.517721, -0.826322, -2.277278, , , 
-0.640832, -1.052589, -2.691713, , , 
-0.577427, -0.932880, -2.509619, , , 
-0.140752, -0.386365, -1.100693, , , 
-0.581873, -0.942886, -2.519688, , , 
-0.585721, -0.736893, -2.260849, , , 
-0.405093, -0.862479, -2.170753, , , 
-0.336061, -0.598017, -1.685528, , , 
-0.475964, -0.985329, -2.491034, , , 
-0.559427, -1.060216, -2.618244, , , 
-0.246195, -0.511451, -1.565599, , , 
-0.369080, -0.546651, -1.756064, , , 
-0.561033, -1.059330, -2.620315, , , 
-0.120828, -0.432411, -1.248041, , , 
-0.257952, -0.471526, -1.477093, , , 
-0.473376, -1.031375, -2.457719, , , 
-0.110513, -0.550712, -1.428462, , , 
-0.135518, -0.388779, -1.131330, , , 
-0.323623, -0.579252, -1.728565, , , 
-0.002761, -0.461712, -1.216905, , , 
-0.087473, -0.582190, -1.439617, , , 
-0.711691, -0.632002, -2.392643, , , 
-0.658655, -1.076074, -2.690319, , , 
-0.121080, -0.622772, -1.435562, , , 
-0.698146, -0.622025, -2.349285, , , 
-0.643903, -0.905256, -2.547971, , , 
-0.133332, -0.391682, -1.121489, , , 
-0.124958, -0.769430, -1.683688, , , 
-0.617894, -0.931792, -2.517889, , , 
-0.134451, -0.504846, -1.329563, , , 
-0.541128, -0.949051, -2.580659, , , 
-0.120359, -0.727188, -1.582794, , , 
-0.132831, -0.397417, -1.123050, , , 
-0.055435, -0.458538, -1.223366, , , 
-0.299063, -0.747674, -2.026879, , , 
-0.430612, -0.801918, -2.145919, , , 
-0.255666, -0.664664, -1.760727, , , 
-0.085850, -0.751153, -1.540780, , , 
-0.383647, -0.828352, -2.062670, , , 
-0.671627, -0.904789, -2.625776, , , 
-0.700541, -0.690585, -2.439331, , , 
-0.560362, -0.911312, -2.443541, , , 
-0.699849, -1.192304, -2.970017, , , 
-0.865008, -0.916104, -2.944128, , , 
-0.228023, -0.514425, -1.510258, , , 
-0.767375, -1.091965, -2.964168, , , 
-0.045316, -0.384530, -1.188659, , , 
-0.583999, -0.963585, -2.510459, , , 
-0.233411, -0.798794, -1.791882, , , 
-0.453277, -0.672380, -1.997285, , , 
-0.050352, -0.475616, -1.233830, , , 
-0.070759, -0.417762, -1.198680, , , 
-0.375046, -1.052679, -2.398461, , , 
-0.131456, -0.653262, -1.408622, , , 
-0.086482, -0.455222, -1.302172, , , 
-0.521804, -0.816307, -2.244266, , , 
-0.439910, -0.741732, -2.115624, , , 
-0.576709, -0.959912, -2.575973, , , 
-0.376056, -0.924214, -2.151305, , , 
-0.111071, -0.636942, -1.610201, , , 
-0.428247, -0.763713, -2.098041, , , 
-0.288425, -0.704213, -1.769156, , , 
-0.392717, -0.840588, -2.102857, , , 
-0.240447, -0.605456, -1.607031, , , 
-0.219170, -0.766070, -1.697330, , , 
-0.253918, -0.802878, -1.880846, , , 
-0.418333, -0.748550, -2.047025, , , 
-0.039981, -0.594452, -1.344478, , , 
-0.439031, -0.910051, -2.322406, , , 
-0.094426, -0.406779, -1.135633, , , 
-0.970231, -1.134043, -3.398487, , , 
-0.339409, -0.983605, -2.231215, , , 
-0.401471, -0.500938, -1.626840, , , 
-0.354306, -0.617962, -1.764796, , , 
-0.001560, -0.427050, -1.030471, , , 
-0.500253, -1.011444, -2.504935, , , 
-0.004798, -0.450254, -1.127964, , , 
-0.657281, -0.909446, -2.575492, , , 
-0.048285, -0.513736, -1.170083, , , 
-0.153143, -0.729393, -1.614451, , , 
-0.054748, -0.786871, -1.704911, , , 
-0.757210, -0.891370, -2.754450, , , 
-0.593721, -1.351991, -3.072617, , , 
-0.093133, -0.793648, -1.648353, , , 
-0.089122, -0.581578, -1.591322, , , 
-0.076022, -0.624098, -1.420203, , , 
-0.045476, -0.784818, -1.618273, , , 
-0.006509, -0.580251, -1.282892, , , 
-0.050475, -0.487492, -1.276146, , , 
-0.676064, -0.989785, -2.727846, , , 
-0.023931, -0.715554, -1.426693, , , 
-0.451689, -0.985260, -2.330758, , , 
-0.464939, -1.151960, -2.593378, , , 
-0.411071, -0.835039, -2.125974, , , 
-0.590266, -0.976389, -2.544600, , , 
-0.330128, -0.636762, -1.825723, , , 
-0.036699, -0.726829, -1.528257, , , 
-0.723493, -0.919870, -2.701810, , , 
-0.483012, -0.923105, -2.367005, , , 
-1.012091, -1.545169, -3.712404, , , 
-0.315401, -0.634293, -1.739975, , , 
-0.913392, -0.897089, -2.997932, , , 
-0.046503, -0.722612, -1.301853, , , 
-0.092769, -0.716252, -1.394538, , , 
-0.401316, -0.734358, -2.020512, , , 
-0.097933, -0.495680, -1.269765, , , 
-0.666113, -0.929093, -2.631584, , , 
-0.577851, -0.712892, -2.215655, , , 
-1.255439, -1.282467, -3.991867, , , 
-0.376755, -0.932575, -2.166204, , , 
-0.500077, -0.945415, -2.433313, , , 
-0.913994, -1.355094, -3.416293, , , 
-0.747696, -0.850737, -2.834318, , , 
-0.058792, -0.408642, -1.187283, , , 
-0.043273, -0.580324, -1.312531, , , 
-0.664171, -1.146885, -2.829512, , , 
-0.760196, -1.266947, -3.115362, , , 
-0.456773, -0.803634, -1.971172, , , 
-0.772840, -1.366320, -3.328131, , , 
-0.374185, -0.575700, -1.647704, , , 
-0.580757, -1.082219, -2.702911, , , 
-0.420927, -1.058010, -2.346915, , , 
-0.079135, -0.564007, -1.306974, , , 
-0.772052, -0.844027, -2.742730, , , 
-0.338109, -0.596800, -1.795690, , , 
-0.738866, -1.230612, -3.024664, , , 
-0.044985, -0.610083, -1.450104, , , 
-0.284592, -0.909657, -1.844218, , , 
-0.773897, -1.368127, -3.335165, , , 
-0.740312, -1.044433, -2.849163, , , 
-0.361396, -0.903744, -2.089004, , , 
-0.181484, -0.836313, -1.644277, , , 
-0.206533, -0.797879, -1.518376, , , 
-0.229782, -0.520703, -1.529136, , , 
-0.583676, -0.852937, -2.449128, , , 
-0.493875, -0.915259, -2.389429, , , 
-0.081391, -0.733552, -1.495115, , , 
-0.000664, -0.423836, -1.017021, , , 
-0.071095, -0.423558, -1.214656, , , 
-0.723666, -0.971883, -2.770687, , , 
-0.720426, -0.890949, -2.670593, , , 
-0.373180, -0.873947, -2.000984, , , 
-0.047700, -0.598787, -1.376385, , , 
-0.003749, -0.623525, -1.244243, , , 
-0.675245, -0.804490, -2.432906, , , 
-0.007556, -0.697563, -1.207176, , , 
-0.526243, -0.786383, -2.213954, , , 
-0.049663, -0.466999, -1.205668, , , 
-0.868829, -1.292210, -3.246603, , , 
-0.595042, -1.105538, -2.763983, , , 
-0.045037, -0.733305, -1.556717, , , 
-0.078879, -0.404850, -1.037512, , , 
-0.450529, -0.958161, -2.303222, , , 
-0.618905, -1.002555, -2.567087, , , 
-0.505421, -0.931082, -2.439403, , , 
-0.503240, -1.191880, -2.647082, , , 
-0.441082, -0.715387, -2.250204, , , 
-0.021781, -0.717564, -1.430220, , , 
-0.616695, -0.998753, -2.522497, , , 
-0.415966, -1.134204, -2.610374, , , 
-0.074761, -0.612585, -1.381537, , , 
-0.797627, -1.049981, -2.993206, , , 
-0.538582, -1.260059, -2.822630, , , 
-0.569758, -0.720317, -2.206050, , , 
-0.957508, -1.002932, -3.256009, , , 
-0.747302, -1.187097, -3.000957, , , 
-0.023696, -0.685946, -1.358319, , , 
-1.010345, -1.326862, -3.581757, , , 
-0.136708, -0.667237, -1.445875, , , 
-0.220991, -0.922698, -1.753451, , , 
-0.117078, -0.676757, -1.408001, , , 
-0.131538, -0.603146, -1.320018, , , 
-1.260804, -1.471650, -4.104086, , , 
-0.123692, -0.743896, -1.624195, , , 
-0.816310, -1.195660, -3.094674, , , 
-0.181420, -0.829258, -1.630813, , , 
-0.222576, -0.877756, -1.647592, , , 
-0.184030, -0.846455, -1.669767, , , 
-0.876724, -1.028345, -3.029252, , , 
-0.235692, -0.906219, -1.719629, , , 
-0.035172, -0.708562, -1.441118, , , 
-0.141862, -0.595594, -1.365171, , , 
-0.435214, -1.098355, -2.469046, , , 
-0.156302, -0.725747, -1.487766, , , 
-0.677994, -1.389990, -3.020279, , , 
-0.033552, -0.698240, -1.445584, , , 
-0.334890, -0.971876, -2.202266, , , 
-0.726667, -1.290276, -3.125392, , , 
-0.220916, -0.858935, -1.611122, , , 
-0.602764, -0.994920, -2.599566, , , 
-0.048841, -0.485724, -1.268947, , , 
-0.152311, -0.710845, -1.456486, , , 
-0.282137, -0.902041, -1.825394, , , 
-0.786485, -0.988559, -2.898410, , , 
-0.764249, -1.214957, -3.089935, , , 
-0.544494, -0.964306, -2.505932, , , 
-0.445074, -0.948987, -2.274840, , , 
-0.075738, -0.743732, -1.327545, , , 
-0.058258, -0.628674, -1.483933, , , 
-0.700928, -1.015601, -2.716677, , , 
-0.286894, -0.913344, -1.855428, , , 
-0.723144, -0.918910, -2.703708, , , 
-1.112589, -1.596788, -3.963775, , , 
-0.235063, -0.877123, -1.712271, , , 
-0.260789, -0.864129, -1.717652, , , 
-0.896350, -1.292481, -3.380896, , , 
-0.008566, -0.713241, -1.485897, , , 
-0.208665, -0.799651, -1.518882, , , 
-0.478054, -0.859569, -2.280554, , , 
-0.147784, -0.705594, -1.431063, , , 
-0.777039, -1.057942, -2.775732, , , 
-0.763035, -1.248173, -3.095673, , , 
-0.708026, -1.336820, -3.167593, , , 
-0.056172, -0.786459, -1.536351, , , 
-0.223762, -0.577154, -1.505907, , , 
-0.728694, -0.932162, -2.729912, , , 
-1.640765, -1.788527, -5.108463, , , 
-1.275387, -1.495338, -4.163451, , , 
-0.897368, -1.442495, -3.487491, , , 
-0.731982, -1.482727, -3.239584, , , 
-0.056552, -0.766712, -1.495181, , , 
-1.312645, -1.578778, -4.336876, , , 
-1.170311, -1.378975, -3.820975, , , 
-0.138135, -0.819149, -1.606525, , , 
-0.132339, -0.796242, -1.547144, , , 
-1.026175, -1.384131, -3.573632, , , 
-0.102292, -0.668862, -1.549908, , , 
-0.701367, -1.068484, -2.850091, , , 
-0.043129, -0.746811, -1.497318, , , 
-1.148697, -1.872571, -4.261334, , , 
-0.718315, -1.038902, -2.781220, , , 
-0.825263, -1.200623, -3.124861, , , 
-0.241698, -0.934153, -1.775483, , , 
-0.204512, -0.870661, -1.636351, , , 
-1.216713, -1.677376, -4.228292, , , 
-0.321216, -0.830925, -1.873965, , , 
-0.901585, -1.443103, -3.486044, , , 
-0.134072, -0.549567, -1.283261, , , 
0.002087, -0.702178, -1.216279, , , 
-1.743578, -1.900611, -5.448941, , , 
-0.761429, -1.529498, -3.352076, , , 
-0.724732, -1.605833, -3.376102, , , 
-0.722384, -1.516674, -3.254481, , , 
-0.902981, -1.329480, -3.368095, , , 
-0.662111, -0.943470, -2.572120, , , 
-0.942099, -1.381323, -3.509539, , , 
-0.963243, -1.613623, -3.726189, , , 
-0.427233, -1.187700, -2.225676, , , 
-0.593542, -0.977958, -2.550773, , , 
-0.080551, -0.670163, -1.386828, , , 
-0.889696, -1.505850, -3.454596, , , 
-1.026186, -1.706730, -3.964122, , , 
-0.571100, -0.973306, -2.335826, , , 
-1.027069, -1.306009, -3.597066, , , 
-0.042306, -0.711252, -1.446634, , , 
-0.111479, -0.584142, -1.200067, , , 
-0.607913, -0.871864, -2.493057, , , 
-0.439498, -1.213889, -2.284640, , , 
-0.369752, -1.185429, -2.141414, , , 
-0.181322, -0.829659, -1.631145, , , 
-0.122896, -0.758095, -1.457014, , , 
-0.087211, -0.767170, -1.581555, , , 
-0.128154, -0.742799, -1.485369, , , 
-0.214372, -0.817170, -1.561652, , , 
-0.188544, -0.568021, -1.402321, , , 
-0.627092, -0.938475, -2.581890, , , 
-0.174754, -0.951778, -2.364299, , , 
-0.260099, -0.953805, -1.877918, , , 
-0.468522, -0.895570, -2.290467, , , 
-0.182492, -0.587114, -1.573218, , , 
-0.807476, -1.373805, -3.295162, , , 
-0.025992, -0.442648, -1.183038, , , 
-0.095579, -0.483877, -1.240161, , , 
-0.705161, -1.441392, -3.144700, , , 
-0.753732, -0.817603, -2.604179, , , 
-0.978612, -1.287718, -3.473892, , , 
-0.002274, -0.643294, -1.008424, , , 
-0.608389, -0.873564, -2.494272, , , 
-0.105228, -0.764171, -1.519202, , , 
-0.013255, -0.717476, -1.688444, , , 
-0.002469, -0.693136, -1.107804, , , 
-0.905639, -1.040921, -3.088223, , , 
