x,y,z,xt,yt,zt
-0.210906, -0.108588, -1.057615, , , 
-0.255288, -0.116533, -0.927075, , , 
-0.025924, -0.126325, -1.088256, , , 
-0.335066, -0.173119, -0.961791, , , 
-0.072433, -0.188833, -1.099588, , , 
-0.042006, -0.179469, -1.090011, , , 
-0.300093, -0.093319, -0.994520, , , 
-0.030009, -0.109402, -1.027669, , , 
-0.010146, -0.132427, -1.023749, , , 
-0.222433, -0.192201, -1.111992, , , 
0.002681, -0.162282, -1.046010, , , 
-0.295637, -0.193173, -0.972705, , , 
-0.196349, -0.083818, -1.074870, , , 
-0.202211, -0.142390, -1.041021, , , 
-0.195343, -0.132953, -1.112394, , , 
-0.012331, -0.067698, -1.032975, , , 
0.034874, -0.059151, -0.993317, , , 
-0.029347, -0.015887, -1.099952, , , 
-0.222730, -0.152937, -0.995966, , , 
-0.118119, -0.002732, -1.106732, , , 
-0.056912, 0.049571, -1.074031, , , 
-0.014879, -0.190087, -1.022978, , , 
0.025865, -0.031711, -0.999482, , , 
0.018905, -0.120296, -0.995018, , , 
-0.049386, -0.119747, -1.055163, , , 
0.001588, -0.019178, -0.981413, , , 
0.026805, -0.031585, -0.995014, , , 
-0.042183, 0.064349, -1.150188, , , 
-0.011430, -0.144230, -1.031074, , , 
-0.307385, 0.019447, -1.134508, , , 
-0.239932, -0.085645, -1.035225, , , 
-0.085258, -0.201827, -1.114139, , , 
-0.006945, -0.185965, -1.012183, , , 
-0.049914, -0.160745, -1.040434, , , 
-0.138915, -0.051706, -1.076478, , , 
-0.200571, -0.183811, -1.189355, , , 
0.005418, -0.082768, -0.973725, , , 
0.000641, -0.110427, -0.998848, , , 
-0.205673, 0.069280, -1.176718, , , 
-0.091286, -0.005454, -1.064586, , , 
-0.036333, 0.060008, -1.044961, , , 
-0.015761, 0.046343, -0.951262, , , 
0.044789, -0.032921, -0.862029, , , 
0.008317, -0.159162, -1.036232, , , 
-0.018579, -0.193769, -1.027546, , , 
-0.198331, -0.135796, -1.073288, , , 
-0.174201, -0.023656, -1.205588, , , 
0.022748, -0.035189, -1.033425, , , 
0.033413, -0.067711, -0.930953, , , 
-0.007246, -0.010452, -1.005049, , , 
-0.195710, -0.166287, -1.126555, , , 
0.034306, -0.069594, -0.939966, , , 
-0.143912, -0.182559, -1.142977, , , 
-0.203938, -0.099286, -1.144204, , , 
-0.266598, -0.149099, -0.993032, , , 
-0.254539, -0.136649, -0.995210, , , 
-0.272717, 0.001129, -1.001154, , , 
-0.288773, -0.153639, -1.008848, , , 
-0.268586, 0.088318, -1.256298, , , 
-0.089799, -0.193744, -1.104003, , , 
-0.201533, -0.148783, -1.056407, , , 
-0.202828, -0.103539, -1.064300, , , 
0.013972, -0.020444, -0.988854, , , 
-0.048240, -0.114117, -1.048662, , , 
-0.200579, -0.052011, -1.082519, , , 
-0.132003, 0.005290, -1.118327, , , 
-0.092222, -0.120946, -1.097156, , , 
-0.088864, -0.171688, -1.106554, , , 
0.057924, -0.075345, -0.942878, , , 
0.000073, -0.042151, -1.036150, , , 
0.004713, -0.024289, -1.163667, , , 
-0.168909, -0.186007, -1.139975, , , 
0.000046, -0.113441, -1.021143, , , 
-0.199216, -0.035211, -1.049140, , , 
0.071536, 0.000527, -0.714244, , , 
-0.108259, 0.087277, -1.094607, , , 
0.070406, -0.000477, -0.739860, , , 
-0.066940, -0.164989, -1.068148, , , 
-0.056892, -0.191147, -1.113175, , , 
0.060123, -0.066654, -0.893475, , , 
-0.111992, -0.143488, -1.129052, , , 
-0.011974, -0.061504, -1.092803, , , 
-0.112342, -0.015107, -1.083349, , , 
-0.050120, -0.205793, -1.110516, , , 
-0.036967, -0.157415, -1.032234, , , 
-0.048208, -0.114264, -0.984182, , , 
-0.193069, -0.072469, -1.053672, , , 
-0.078197, -0.146122, -1.075084, , , 
-0.109639, -0.012413, -1.067852, , , 
-0.118278, -0.199386, -1.120109, , , 
0.007101, -0.018093, -0.935358, , , 
-0.167109, -0.134354, -1.134065, , , 
0.017111, -0.041698, -0.993720, , , 
-0.168555, -0.184162, -1.088052, , , 
-0.015421, -0.212238, -1.107675, , , 
-0.083871, -0.213610, -1.102944, , , 
0.067247, -0.034686, -0.777018, , , 
-0.013756, 0.006336, -1.024607, , , 
-0.013691, -0.067515, -1.066161, , , 
-0.122455, 0.079386, -1.150616, , , 
0.048806, -0.004718, -0.762481, , , 
-0.077521, -0.186926, -1.081865, , , 
0.065751, -0.005488, -0.853187, , , 
0.047096, -0.005745, -0.797566, , , 
0.036118, -0.055513, -0.943322, , , 
0.057154, -0.074401, -0.936472, , , 
-0.031785, -0.168306, -1.031410, , , 
-0.207988, -0.072270, -1.142525, , , 
-0.084071, -0.124287, -1.041699, , , 
-0.225331, -0.037931, -1.146807, , , 
-0.125413, -0.047291, -1.008808, , , 
-0.216048, -0.020068, -1.037721, , , 
-0.029070, -0.053096, -1.030733, , , 
-0.005888, -0.052057, -1.029740, , , 
0.045102, -0.041566, -0.938664, , , 
-0.012079, -0.195921, -1.063638, , , 
-0.040170, 0.035913, -1.115530, , , 
-0.217503, -0.122227, -1.084585, , , 
-0.215678, -0.136491, -1.135924, , , 
-0.199622, -0.109183, -1.060723, , , 
-0.205508, 0.083568, -1.190348, , , 
-0.187013, -0.079744, -1.109501, , , 
-0.002263, -0.083943, -1.012819, , , 
-0.261045, -0.130159, -1.017683, , , 
-0.232791, -0.138893, -1.030961, , , 
-0.298539, -0.133815, -1.005717, , , 
-0.013682, 0.005720, -1.029628, , , 
0.014332, -0.161736, -1.017553, , , 
-0.071746, -0.030730, -1.073359, , , 
-0.089841, -0.212236, -1.153178, , , 
-0.029484, -0.031746, -1.065559, , , 
-0.120098, -0.066511, -1.150589, , , 
-0.091702, -0.006783, -1.068820, , , 
0.058928, 0.028681, -0.661861, , , 
-0.085436, -0.134798, -1.072581, , , 
-0.183050, -0.139676, -1.077170, , , 
-0.131245, -0.018053, -1.088593, , , 
-0.001179, -0.199820, -1.005401, , , 
-0.166310, -0.203016, -1.251474, , , 
-0.115558, -0.230404, -1.170718, , , 
-0.206888, 0.071343, -1.182115, , , 
-0.001081, -0.041197, -1.023663, , , 
-0.192989, 0.040081, -1.236720, , , 
0.025134, -0.032562, -0.995290, , , 
-0.014459, 0.042508, -1.078170, , , 
-0.215448, 0.035888, -1.201752, , , 
0.026191, -0.055179, -1.048632, , , 
-0.175459, 0.036205, -0.968159, , , 
-0.024344, -0.020876, -1.058200, , , 
0.030495, -0.028312, -0.949866, , , 
-0.013008, 0.007598, -1.030210, , , 
-0.081227, -0.164201, -1.078245, , , 
-0.100163, 0.047035, -1.147051, , , 
0.052825, -0.145939, -0.893304, , , 
0.052648, -0.150972, -0.907779, , , 
-0.232962, -0.175296, -1.027282, , , 
-0.251680, -0.128616, -1.020634, , , 
0.055032, -0.118771, -0.946627, , , 
-0.037675, -0.110389, -1.049913, , , 
-0.040584, -0.079432, -1.065845, , , 
-0.193269, -0.081835, -1.103720, , , 
-0.097633, -0.139292, -1.141905, , , 
-0.048984, -0.148407, -1.041494, , , 
-0.089845, -0.228731, -1.159723, , , 
0.015303, -0.156808, -0.994512, , , 
-0.062467, -0.124170, -1.040756, , , 
-0.036164, -0.046154, -1.038559, , , 
-0.006787, -0.069824, -0.992243, , , 
-0.069828, -0.069620, -1.065602, , , 
-0.091122, -0.161938, -1.108033, , , 
-0.118469, -0.017619, -1.137515, , , 
0.036195, -0.058504, -0.993754, , , 
-0.187452, -0.086795, -1.074212, , , 
-0.245573, -0.044300, -1.030776, , , 
-0.028824, -0.133978, -0.986269, , , 
-0.099610, -0.102424, -1.100582, , , 
-0.025889, -0.104860, -0.991336, , , 
-0.196490, -0.039150, -1.052542, , , 
-0.209140, -0.122415, -1.150582, , , 
-0.154027, -0.200992, -1.134758, , , 
-0.207677, -0.138316, -1.045511, , , 
-0.036583, -0.087823, -1.041649, , , 
-0.100125, -0.222252, -1.152070, , , 
0.065300, 0.019913, -0.679809, , , 
0.073376, 0.003740, -0.648018, , , 
-0.290574, -0.124420, -0.983255, , , 
-0.185068, 0.042514, -1.205290, , , 
-0.182405, -0.056182, -1.062746, , , 
-0.008480, 0.051605, -1.068696, , , 
0.073940, 0.011360, -0.755448, , , 
0.017290, -0.043329, -1.000990, , , 
-0.264816, -0.143464, -1.007821, , , 
-0.187997, -0.063999, -1.056154, , , 
0.017668, -0.016384, -0.993806, , , 
-0.113170, 0.000112, -1.067717, , , 
0.029713, -0.073762, -0.980871, , , 
-0.030504, 0.061363, -1.046301, , , 
-0.003327, -0.113983, -0.939138, , , 
-0.047312, -0.261617, -1.356635, , , 
-0.017123, -0.201576, -1.075769, , , 
-0.095536, -0.231966, -1.179125, , , 
0.051881, -0.130406, -1.030051, , , 
-0.088037, -0.071421, -1.105121, , , 
0.052860, -0.149148, -0.897892, , , 
-0.131037, -0.172652, -1.118527, , , 
0.010420, -0.130026, -0.983779, , , 
-0.006784, -0.009128, -1.014326, , , 
0.078287, 0.011246, -0.673711, , , 
-0.115353, 0.007265, -1.072000, , , 
0.004513, -0.027269, -1.082800, , , 
0.041967, -0.038433, -0.920076, , , 
-0.034189, -0.064207, -0.991057, , , 
-0.077137, -0.092444, -1.061834, , , 
-0.196699, -0.105962, -1.051586, , , 
0.015899, 0.053216, -1.245896, , , 
-0.256625, -0.150768, -1.013939, , , 
-0.066121, -0.180064, -1.143741, , , 
-0.305991, -0.117133, -0.996322, , , 
0.026081, -0.018567, -0.951368, , , 
-0.236467, -0.128756, -1.036977, , , 
-0.280590, -0.107216, -1.000771, , , 
0.015463, -0.038491, -0.983854, , , 
0.067223, 0.020219, -0.659162, , , 
-0.109060, 0.021037, -1.180984, , , 
-0.161091, -0.143067, -1.130162, , , 
-0.087109, -0.109665, -1.113038, , , 
0.008825, -0.023945, -0.982327, , , 
-0.092570, -0.141960, -1.106048, , , 
-0.011983, -0.066440, -1.018652, , , 
0.054208, 0.001143, -0.743228, , , 
-0.113809, -0.064425, -1.128740, , , 
0.066306, 0.020496, -0.660962, , , 
-0.210746, -0.085034, -1.128887, , , 
-0.060894, -0.090266, -0.934558, , , 
-0.100335, -0.022761, -1.063149, , , 
-0.081440, -0.122181, -1.023008, , , 
-0.052281, -0.211086, -1.132622, , , 
-0.165941, 0.067818, -1.031050, , , 
-0.221773, -0.196833, -1.038844, , , 
-0.215770, -0.076811, -0.963347, , , 
-0.061752, -0.146236, -1.028880, , , 
0.068029, -0.182230, -0.949878, , , 
0.074967, -0.099752, -0.850364, , , 
-0.017839, -0.054605, -1.048749, , , 
-0.130674, -0.008674, -1.196440, , , 
0.087765, 0.005033, -0.684971, , , 
0.054390, -0.121548, -0.967579, , , 
-0.056902, -0.169371, -1.009027, , , 
-0.273148, 0.015576, -1.027849, , , 
0.067503, -0.183838, -0.959040, , , 
0.015557, -0.140662, -1.001297, , , 
-0.123808, 0.003169, -1.060813, , , 
-0.197254, 0.083052, -1.011781, , , 
0.079713, 0.012138, -0.659836, , , 
-0.008600, -0.197696, -1.044280, , , 
0.023766, -0.094837, -0.927306, , , 
-0.202373, -0.081076, -1.064688, , , 
0.055271, -0.119227, -0.953011, , , 
0.073004, -0.105697, -0.885658, , , 
0.033129, -0.008829, -0.773693, , , 
0.073830, -0.101623, -0.857907, , , 
-0.161725, -0.173030, -1.102629, , , 
-0.001388, 0.046803, -0.901339, , , 
0.046866, -0.172118, -1.001503, , , 
-0.083375, -0.203080, -1.108701, , , 
-0.034670, -0.114410, -1.060625, , , 
-0.222678, -0.154073, -1.040666, , , 
0.016661, -0.134224, -1.002764, , , 
-0.062978, 0.052115, -1.124607, , , 
-0.144795, 0.074192, -0.832043, , , 
-0.098867, -0.118660, -1.105744, , , 
0.019972, -0.158821, -0.990307, , , 
-0.017733, -0.203579, -1.095936, , , 
0.061332, -0.096255, -0.801716, , , 
-0.115027, -0.002671, -1.088535, , , 
0.059921, -0.065900, -0.862906, , , 
-0.010046, -0.190694, -0.993292, , , 
0.069955, -0.016970, -0.756270, , , 
-0.121393, -0.143062, -1.118385, , , 
-0.123694, -0.022509, -1.061845, , , 
-0.274167, -0.063548, -1.003423, , , 
-0.056402, -0.137604, -1.042212, , , 
-0.015743, -0.033584, -1.049030, , , 
0.073561, -0.024539, -0.860654, , , 
-0.112139, -0.060585, -1.140550, , , 
-0.245188, -0.138612, -1.015383, , , 
0.001015, -0.042216, -1.049843, , , 
-0.024735, -0.201910, -1.030363, , , 
-0.098504, -0.132733, -1.076288, , , 
-0.042591, -0.149575, -1.042463, , , 
-0.002615, -0.197935, -1.023892, , , 
-0.280440, -0.121006, -0.983945, , , 
-0.113759, -0.227552, -1.120719, , , 
-0.214530, -0.103509, -1.090838, , , 
-0.100425, -0.143942, -1.095770, , , 
-0.214437, -0.075838, -1.155566, , , 
-0.101803, -0.225394, -1.161462, , , 
-0.252569, -0.074453, -1.041166, , , 
-0.092019, -0.114970, -1.119074, , , 
-0.261383, -0.129665, -1.013239, , , 
-0.264916, -0.112777, -1.008662, , , 
-0.115767, -0.125040, -1.091753, , , 
-0.003601, -0.034888, -1.034607, , , 
-0.007020, -0.069677, -0.988114, , , 
-0.274433, -0.118570, -0.895245, , , 
-0.260919, -0.124850, -1.013136, , , 
-0.069838, -0.209228, -1.053656, , , 
-0.020849, -0.084978, -1.006349, , , 
-0.185823, 0.033485, -1.001610, , , 
-0.106940, -0.103679, -1.093279, , , 
-0.031843, -0.056162, -1.033540, , , 
0.085193, -0.132832, -0.955802, , , 
0.085935, -0.118242, -0.961155, , , 
-0.055176, -0.159227, -0.997030, , , 
-0.194358, -0.165767, -1.115621, , , 
-0.267366, -0.158259, -0.963128, , , 
-0.130497, -0.186225, -1.146315, , , 
-0.037738, -0.066267, -1.013601, , , 
-0.296650, 0.013571, -1.015512, , , 
-0.261306, 0.019943, -1.006884, , , 
-0.050299, -0.177703, -1.139473, , , 
0.086990, -0.113371, -0.936357, , , 
-0.059829, -0.155783, -1.016382, , , 
0.076076, -0.020665, -0.798890, , , 
-0.040878, -0.195147, -1.059482, , , 
-0.004195, -0.066243, -0.963987, , , 
-0.247653, -0.175696, -1.034840, , , 
-0.021094, -0.040499, -1.024930, , , 
-0.015116, -0.199877, -1.025983, , , 
-0.041030, -0.076089, -1.072326, , , 
-0.100201, -0.099805, -1.098621, , , 
-0.014309, -0.013622, -1.102414, , , 
-0.038899, -0.053883, -1.054087, , , 
-0.132542, 0.000177, -1.221165, , , 
-0.190866, -0.095483, -1.079851, , , 
-0.063710, -0.142203, -1.013035, , , 
-0.060079, -0.127317, -1.052840, , , 
0.098478, -0.025154, -0.840349, , , 
-0.091979, -0.113059, -1.105330, , , 
-0.200368, -0.101948, -1.067741, , , 
-0.296830, -0.093489, -0.997277, , , 
-0.095925, -0.128329, -1.108029, , , 
-0.080982, -0.105770, -1.070754, , , 
-0.195429, 0.084144, -1.012083, , , 
-0.100944, -0.223397, -1.155770, , , 
-0.270557, -0.142768, -0.965484, , , 
0.061307, 0.025662, -0.634619, , , 
-0.006441, -0.010398, -1.067962, , , 
-0.053354, -0.192756, -1.092764, , , 
0.066582, 0.018594, -0.677191, , , 
-0.106545, -0.057496, -1.073685, , , 
0.059068, -0.070595, -0.910308, , , 
-0.025158, -0.116525, -1.004447, , , 
-0.108288, -0.012024, -1.071757, , , 
-0.255223, 0.087711, -0.923415, , , 
-0.087287, 0.003949, -1.059150, , , 
0.023757, -0.134592, -0.889861, , , 
-0.024408, -0.064141, -1.017506, , , 
-0.244193, 0.002565, -0.925844, , , 
-0.077430, -0.129321, -1.022959, , , 
-0.014511, -0.038414, -1.028981, , , 
0.008656, -0.139884, -0.991476, , , 
-0.008995, 0.054744, -0.847674, , , 
0.054826, 0.033870, -0.678645, , , 
-0.215203, -0.117260, -1.122871, , , 
-0.209288, -0.106264, -1.103905, , , 
-0.017537, -0.055906, -1.054802, , , 
-0.214077, -0.016953, -1.033749, , , 
-0.216531, 0.056770, -1.013234, , , 
-0.070654, -0.175714, -1.101126, , , 
-0.176639, 0.037231, -0.974896, , , 
-0.056313, -0.196355, -1.117308, , , 
-0.076088, -0.138303, -1.049631, , , 
-0.014888, -0.091960, -0.949923, , , 
-0.304589, -0.116324, -0.987674, , , 
-0.280094, -0.102495, -0.901168, , , 
0.056508, -0.077733, -0.959546, , , 
0.047184, -0.175702, -1.055957, , , 
-0.015407, -0.114568, -1.010869, , , 
-0.093355, -0.019255, -1.084711, , , 
-0.305597, -0.106711, -0.997495, , , 
-0.257777, 0.066941, -1.145426, , , 
-0.022187, -0.042442, -1.030564, , , 
-0.091134, -0.163209, -1.112515, , , 
-0.085975, -0.201339, -1.116965, , , 
-0.209786, -0.123635, -1.047897, , , 
-0.233412, 0.022330, -1.183668, , , 
-0.117494, 0.013386, -1.090506, , , 
-0.215354, 0.097864, -0.998921, , , 
-0.042343, -0.173635, -1.043549, , , 
-0.082167, -0.123446, -1.036578, , , 
-0.254425, -0.157622, -0.892477, , , 
-0.017024, -0.047782, -1.067337, , , 
-0.088473, -0.203478, -1.129234, , , 
-0.238416, -0.119522, -1.032799, , , 
-0.000423, 0.059305, -1.036396, , , 
0.041165, -0.050614, -0.913304, , , 
0.087312, -0.144271, -0.924784, , , 
0.045285, -0.016627, -0.819516, , , 
-0.074834, -0.159231, -1.104581, , , 
-0.221703, -0.202428, -1.033347, , , 
-0.186595, -0.087136, -1.070335, , , 
-0.178976, -0.066631, -1.060455, , , 
-0.297401, -0.091583, -0.997567, , , 
-0.193047, -0.103552, -1.072217, , , 
-0.078427, -0.190387, -1.089007, , , 
-0.222239, -0.190007, -1.109887, , , 
-0.212678, -0.181321, -0.991467, , , 
-0.175603, -0.058393, -0.999636, , , 
-0.318559, -0.138331, -0.977215, , , 
-0.298487, -0.097437, -0.997217, , , 
-0.121893, -0.025137, -1.067826, , , 
-0.205150, -0.155616, -1.139059, , , 
-0.102669, -0.207719, -1.161583, , , 
-0.264427, -0.103245, -1.053670, , , 
-0.286975, 0.014417, -0.990906, , , 
-0.211395, -0.016689, -1.939224, , , 
-0.347437, -0.174895, -1.037241, , , 
-0.297836, -0.085433, -0.954430, , , 
-0.145313, -0.120916, -0.884109, , , 
-0.210052, -0.202887, -1.003806, , , 
-0.269457, -0.190076, -0.941304, , , 
-0.322991, -0.237224, -1.092477, , , 
-0.301834, -0.104167, -0.992016, , , 
-0.276326, -0.178523, -0.908697, , , 
-0.217435, -0.193358, -1.011549, , , 
-0.277806, -0.111236, -0.899812, , , 
-0.305721, -0.065545, -0.996360, , , 
-0.400553, -0.206136, -1.060659, , , 
-0.315015, -0.181950, -0.954676, , , 
-0.157469, -0.037264, -1.389480, , , 
-0.030504, -0.123935, -0.888241, , , 
-0.203874, 0.004098, -1.642859, , , 
-0.264508, -0.106707, -0.890374, , , 
-0.149356, -0.183407, -1.172983, , , 
-0.199983, -0.149633, -1.143688, , , 
-0.222789, 0.033700, -1.027789, , , 
-0.046241, -0.147312, -0.929439, , , 
-0.191705, -0.177699, -1.160432, , , 
-0.053146, -0.089831, -0.945957, , , 
-0.245736, -0.142843, -1.008621, , , 
-0.035172, -0.111389, -0.895954, , , 
-0.304853, 0.013033, -1.038278, , , 
-0.101575, -0.142486, -1.372070, , , 
-0.254360, -0.174657, -1.002454, , , 
-0.264025, -0.090247, -1.020499, , , 
-0.054271, -0.141710, -0.986861, , , 
-0.283754, -0.102702, -0.969076, , , 
-0.247570, -0.007679, -1.036645, , , 
-0.283480, 0.004274, -1.019988, , , 
-0.218633, -0.189573, -1.103054, , , 
-0.116462, -0.231959, -1.143351, , , 
-0.289575, -0.178268, -0.897245, , , 
-0.271113, -0.231357, -1.044449, , , 
-0.277786, -0.200249, -0.982620, , , 
-0.271420, -0.200799, -0.908831, , , 
-0.262152, -0.212790, -0.971240, , , 
-0.272972, -0.178025, -0.902807, , , 
-0.099285, -0.180941, -1.159145, , , 
-0.330168, -0.055319, -0.974044, , , 
-0.032593, -0.138821, -0.900775, , , 
-0.080393, -0.005034, -0.825101, , , 
-0.114631, -0.091060, -1.106042, , , 
-0.237153, -0.140111, -1.041113, , , 
-0.387900, -0.132501, -1.027292, , , 
-0.081600, -0.066286, -0.902306, , , 
-0.189255, -0.075409, -1.065752, , , 
-0.228479, -0.097086, -1.000984, , , 
-0.036755, -0.114975, -0.900108, , , 
-0.301801, 0.003985, -1.013359, , , 
-0.091514, -0.199262, -1.091808, , , 
-0.244710, -0.147978, -1.023071, , , 
-0.277712, -0.103935, -0.908368, , , 
-0.166667, -0.208759, -1.286424, , , 
-0.198817, -0.090681, -1.040365, , , 
-0.244022, -0.172510, -1.020268, , , 
-0.348509, -0.172226, -0.940785, , , 
-0.253032, -0.101351, -1.022593, , , 
-0.292044, 0.004620, -1.042081, , , 
-0.198497, -0.066409, -1.103574, , , 
-0.270972, 0.015770, -1.022372, , , 
-0.266283, -0.182503, -1.036738, , , 
-0.237453, -0.101099, -1.025094, , , 
-0.185315, -0.098796, -1.087874, , , 
-0.051838, -0.083386, -0.940553, , , 
-0.153387, -0.219159, -1.314779, , , 
-0.301447, -0.114741, -0.988974, , , 
-0.358421, -0.100055, -0.954522, , , 
-0.353703, -0.119984, -0.950554, , , 
-0.317824, -0.159653, -0.969554, , , 
-0.019389, -0.125557, -0.887936, , , 
-0.027274, -0.116657, -0.874047, , , 
-0.339146, -0.170988, -1.023092, , , 
-0.030347, -0.123407, -0.890270, , , 
-0.213978, -0.188459, -1.013541, , , 
-0.034659, -0.108986, -0.880694, , , 
-0.270209, -0.095619, -0.992117, , , 
-0.103179, -0.007870, -0.843070, , , 
-0.363654, -0.107726, -1.047824, , , 
-0.030594, -0.123014, -0.889106, , , 
-0.229734, 0.002747, -1.058108, , , 
-0.067111, -0.204863, -1.031677, , , 
-0.229557, -0.105929, -1.098545, , , 
-0.267090, 0.016314, -1.011566, , , 
-0.275500, -0.167856, -1.008467, , , 
-0.286669, -0.097778, -0.961340, , , 
-0.212430, -0.205665, -1.014184, , , 
-0.305763, -0.184496, -0.975005, , , 
-0.336783, -0.156102, -0.957115, , , 
-0.353791, -0.088246, -0.950129, , , 
-0.348530, -0.179680, -0.941733, , , 
-0.320613, -0.209501, -0.965703, , , 
-0.269426, -0.214501, -0.984599, , , 
-0.368267, -0.136386, -0.938766, , , 
-0.198725, -0.080674, -1.063149, , , 
-0.350211, -0.156356, -0.941167, , , 
-0.330404, -0.155978, -0.956904, , , 
-0.018899, -0.143087, -0.889474, , , 
-0.156522, -0.173008, -1.202956, , , 
-0.030259, -0.118700, -0.877563, , , 
-0.196621, -0.128109, -1.127525, , , 
-0.031702, -0.160566, -0.933446, , , 
-0.177121, -0.221511, -1.307832, , , 
-0.016667, -0.128082, -0.861974, , , 
-0.268279, -0.110227, -0.950638, , , 
-0.101711, -0.199922, -1.176851, , , 
-0.366365, -0.166195, -1.029976, , , 
-0.341478, -0.153917, -1.019691, , , 
-0.232622, -0.021490, -1.299057, , , 
-0.095822, -0.132502, -1.075801, , , 
-0.344015, -0.055543, -0.979353, , , 
-0.200061, -0.017841, -1.666224, , , 
-0.354994, -0.168679, -1.015234, , , 
-0.265759, -0.101415, -0.867813, , , 
-0.244954, -0.134509, -1.027009, , , 
-0.276816, -0.097898, -1.010088, , , 
-0.207012, -0.089992, -1.112605, , , 
-0.200358, -0.101742, -1.068101, , , 
-0.116508, -0.244757, -1.152466, , , 
-0.329810, -0.143876, -1.008059, , , 
-0.323131, -0.197090, -0.969256, , , 
-0.068796, -0.156520, -1.039402, , , 
-0.116074, -0.194585, -1.097959, , , 
-0.304226, -0.203700, -0.979512, , , 
-0.087136, -0.064524, -0.992353, , , 
-0.097037, -0.197009, -1.125375, , , 
-0.369801, -0.126342, -0.943493, , , 
-0.181183, -0.083021, -1.050048, , , 
-0.199561, -0.109132, -1.060259, , , 
-0.368624, -0.194121, -1.028501, , , 
-0.256252, -0.085710, -1.017252, , , 
-0.183353, -0.135218, -1.121452, , , 
-0.275647, -0.234788, -1.057403, , , 
-0.246286, -0.117975, -1.055638, , , 
-0.192425, -0.298824, -1.133820, , , 
-0.295666, -0.116878, -0.998798, , , 
-0.202338, -0.101675, -1.037799, , , 
-0.054453, -0.139515, -0.977178, , , 
-0.321143, -0.101153, -0.981799, , , 
-0.204914, -0.200931, -1.006523, , , 
-0.249290, -0.076427, -1.028768, , , 
-0.245742, -0.120551, -0.992460, , , 
-0.303299, -0.089252, -0.990720, , , 
-0.188126, -0.031594, -1.001258, , , 
-0.193496, -0.069754, -1.124295, , , 
-0.373162, -0.202295, -1.012917, , , 
-0.162070, -0.075148, -1.051902, , , 
-0.299863, -0.162638, -0.981240, , , 
-0.226078, -0.115489, -1.149350, , , 
-0.057839, -0.088237, -0.938821, , , 
-0.016704, -0.119415, -0.855369, , , 
-0.068080, -0.207746, -1.017470, , , 
-0.213840, -0.189629, -0.996237, , , 
-0.077767, -0.111773, -1.001107, , , 
-0.225991, -0.114009, -0.988812, , , 
-0.267474, -0.163084, -1.354418, , , 
-0.265404, -0.118634, -0.924627, , , 
-0.214991, -0.116609, -1.120188, , , 
-0.346363, -0.102589, -1.001310, , , 
-0.280974, -0.109089, -1.003789, , , 
-0.364021, -0.152853, -0.937832, , , 
-0.231297, -0.156962, -1.037779, , , 
-0.203817, -0.078366, -1.105618, , , 
-0.201688, -0.190065, -0.972908, , , 
-0.232633, -0.157171, -1.029993, , , 
-0.294835, -0.092958, -0.991985, , , 
-0.295791, -0.133746, -0.993600, , , 
-0.261680, -0.128838, -1.015666, , , 
-0.095306, -0.099359, -1.041628, , , 
-0.249035, -0.081077, -1.032319, , , 
-0.277273, -0.181613, -0.947702, , , 
-0.090849, -0.200921, -1.088069, , , 
-0.236506, -0.147908, -1.060707, , , 
-0.243517, -0.087504, -0.987668, , , 
-0.235718, -0.126748, -0.991278, , , 
-0.192234, -0.076518, -1.093341, , , 
-0.226630, -0.156773, -1.010468, , , 
-0.186994, -0.191547, -1.173990, , , 
-0.237620, -0.048343, -1.012386, , , 
-0.313014, -0.119356, -0.983304, , , 
-0.044806, -0.136788, -0.912704, , , 
-0.244343, -0.239743, -1.136299, , , 
-0.024546, -0.125219, -0.888982, , , 
-0.260372, -0.119537, -1.014563, , , 
-0.276838, -0.185571, -0.908970, , , 
-0.201690, -0.199178, -0.990594, , , 
-0.314479, -0.170781, -1.021971, , , 
-0.235471, -0.129369, -0.994417, , , 
-0.216854, -0.215693, -1.049047, , , 
-0.227767, -0.125749, -0.993800, , , 
-0.078453, -0.194029, -1.109228, , , 
-0.067010, -0.226596, -1.018663, , , 
-0.049866, -0.152826, -0.936489, , , 
-0.283128, -0.229409, -1.029111, , , 
-0.268473, -0.090363, -1.050673, , , 
-0.236981, -0.164979, -1.051182, , , 
-0.258594, -0.085976, -1.023393, , , 
-0.249367, -0.135964, -1.028378, , , 
-0.036912, -0.172560, -0.957678, , , 
-0.032265, -0.161460, -0.925110, , , 
-0.072651, -0.246046, -1.005892, , , 
-0.307957, -0.096168, -0.985512, , , 
-0.314708, -0.096349, -0.981792, , , 
-0.255686, -0.174720, -1.008166, , , 
-0.016749, -0.130718, -0.873901, , , 
-0.019730, -0.134039, -0.928772, , , 
-0.233424, -0.044724, -1.032881, , , 
-0.228391, -0.159577, -1.025270, , , 
-0.223809, -0.125167, -1.001108, , , 
-0.258855, -0.055805, -1.018075, , , 
-0.260838, -0.130379, -1.018862, , , 
-0.279999, -0.207776, -0.928656, , , 
-0.265477, -0.161653, -1.010811, , , 
-0.283222, -0.109410, -1.009038, , , 
-0.145724, -0.260298, -1.332952, , , 
-0.052607, -0.138082, -0.970326, , , 
-0.281771, -0.184632, -0.954742, , , 
-0.309795, -0.167506, -1.005697, , , 
-0.069068, -0.155936, -1.044427, , , 
-0.086524, -0.265248, -1.193737, , , 
